"","","","","","","","","","","","",""
"Innbyggere uten fast lege","347","1972","1745","Agder","Birkenes","42162020","4606","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1756","1739","Rogaland","Bjerkreim","11142020","3107","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2000","1746","Vestland","Bjørnafjorden","46242020","24168","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1799","1741","Nordland","Bodø","18042020","55167","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1768","1739","Rogaland","Bokn","11452020","652","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2024","1746","Vestland","Bremanger","46482020","2977","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1803","1741","Nordland","Brønnøy","18132020","7352","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1976","1745","Agder","Bygland","42202020","1180","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1978","1745","Agder","Bykle","42222020","1647","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1860","1742","Viken","Bærum","30242020","137817","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1834","1741","Nordland","Bø, Nordland","18672020","2488","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1989","1746","Vestland","Bømlo","46132020","11585","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2103","1748","Troms og Finnmark","Båtsfjord","54432020","2100","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1915","1743","Innlandet","Dovre","34312020","2405","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1844","1742","Viken","Drammen","30052020","103967","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1949","1744","Vestfold og Telemark","Drangedal","38152020","3691","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2081","1748","Troms og Finnmark","Dyrøy","54202020","0","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1812","1741","Nordland","Dønna","18272020","1305","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1995","1746","Vestland","Eidfjord","46192020","1012","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1900","1743","Innlandet","Eidskog","34162020","5238","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1871","1742","Viken","Eidsvoll","30352020","24455","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1750","1739","Rogaland","Eigersund","11012020","15444","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1904","1743","Innlandet","Elverum","34202020","21615","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1864","1742","Viken","Enebakk","30282020","8800","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1909","1743","Innlandet","Engerdal","34252020","1177","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1987","1746","Vestland","Etne","46112020","4126","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1932","1743","Innlandet","Etnedal","34502020","1359","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1975","1745","Agder","Evje og Hornnes","42192020","3416","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1965","1745","Agder","Farsund","42062020","9174","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1823","1741","Nordland","Fauske-Fuossko","18412020","9112","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2009","1746","Vestland","Fedje","46332020","492","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1991","1746","Vestland","Fitjar","46152020","2596","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2022","1746","Vestland","Fjaler","46462020","2688","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1797","1740","Møre og Romsdal","Fjord","15782020","2346","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1830","1741","Nordland","Flakstad","18592020","1025","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2055","1747","Trøndelag","Flatanger","50492020","951","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1966","1745","Agder","Flekkefjord","42072020","10031","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1886","1742","Viken","Flesberg","30502020","3410","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1875","1742","Viken","Flå","30392020","1032","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1913","1743","Innlandet","Folldal","34292020","1518","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1843","1742","Viken","Fredrikstad","30042020","86973","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1858","1742","Viken","Frogn","30222020","15405","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1970","1745","Agder","Froland","42142020","5696","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2045","1747","Trøndelag","Frosta","50362020","2793","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2031","1747","Trøndelag","Frøya","50142020","5331","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1957","1744","Vestfold og Telemark","Fyresdal","38232020","1141","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1945","1744","Vestfold og Telemark","Færder","38112020","25314","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2099","1748","Troms og Finnmark","Gamvik","54392020","1010","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1925","1743","Innlandet","Gausdal","34412020","5171","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1820","1741","Nordland","Gildeskål","18382020","1513","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1785","1740","Møre og Romsdal","Giske","15322020","8238","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1790","1740","Møre og Romsdal","Gjemnes","15572020","2189","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1868","1742","Viken","Gjerdrum","30322020","7511","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1967","1745","Agder","Gjerstad","42112020","2285","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1760","1739","Rogaland","Gjesdal","11222020","11199","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1894","1743","Innlandet","Gjøvik","34072020","30027","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2026","1746","Vestland","Gloppen","46502020","5864","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1877","1742","Viken","Gol","30412020","4230","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1928","1743","Innlandet","Gran","34462020","13658","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1810","1741","Nordland","Grane","18252020","1354","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2075","1748","Troms og Finnmark","Gratangen","54142020","951","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1961","1745","Agder","Grimstad","42022020","24306","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2052","1747","Trøndelag","Grong","50452020","1986","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1901","1743","Innlandet","Grue","34172020","4448","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2011","1746","Vestland","Gulen","46352020","2070","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1833","1741","Nordland","Hadsel","18662020","7953","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1840","1742","Viken","Halden","30012020","31066","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1892","1743","Innlandet","Hamar","34032020","39307","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1839","1741","Nordland","Hamarøy","18752020","2436","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2071","1748","Troms og Finnmark","Hammerfest","54062020","11102","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1780","1740","Møre og Romsdal","Hareid","15172020","4678","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2067","1748","Troms og Finnmark","Harstad","54022020","24490","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2093","1748","Troms og Finnmark","Hasvik","54332020","912","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1811","1741","Nordland","Aarborte-Hattfjelldal","18262020","1257","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1752","1739","Rogaland","Haugesund","11062020","43584","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2059","1747","Trøndelag","Heim","50552020","5726","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1814","1741","Nordland","Hemnes","18322020","4362","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1878","1742","Viken","Hemsedal","30422020","2585","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1778","1740","Møre og Romsdal","Herøy, Møre og Romsdal","15152020","8471","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1806","1741","Nordland","Herøy, Nordland","18182020","1749","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2060","1747","Trøndelag","Hitra","50562020","4916","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1953","1744","Vestfold og Telemark","Hjartdal","38192020","2198","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1764","1739","Rogaland","Hjelmeland","11332020","2808","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1880","1742","Viken","Hol","30442020","4610","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1874","1742","Viken","Hole","30382020","7662","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1938","1744","Vestfold og Telemark","Holmestrand","38022020","23438","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","2036","1747","Trøndelag","Holtålen","50262020","1754","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1937","1744","Vestfold og Telemark","Horten","38012020","28420","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1873","1742","Viken","Hurdal","30372020","2732","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1798","1740","Møre og Romsdal","Hustadvika","15792020","11463","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
"Innbyggere uten fast lege","347","1847","1742","Viken","Hvaler","30112020","3020","KVartalvis","Totalt antall listeinnbyggere","Antall","2023-04-01T00:00:00","2023-06-30T00:00:00"
